estimand,level,unit,sex,age_band,estimate,lower,upper
mortality_rate,state,2,female,18-44,0.000577751750841666,0.0,0.0013883148601888068
mortality_rate,state,2,female,45-64,0.004633391966608977,0.001468219166245344,0.009667669381755497
mortality_rate,state,2,female,65-74,0.01867992337380484,0.0062573959572713046,0.03990426469064252
mortality_rate,state,2,female,75-84,0.0548313441396347,0.019507892643486728,0.12298769497390986
mortality_rate,state,2,female,85+,0.11853908817317643,0.03893817549141667,0.28450777506534664
qualifying_event_rate,state,2,female,0-17,0.02217208558024305,0.015144178401601309,0.030872741523986388
qualifying_event_rate,state,2,female,18-44,0.034956379089023194,0.02457916641874834,0.047699308013061235
qualifying_event_rate,state,2,female,45-64,0.05472532870559307,0.039572785846116246,0.07334271786348341
qualifying_event_rate,state,2,female,65-74,0.08090293179908115,0.05915055173988583,0.10805383502780166
qualifying_event_rate,state,2,female,75-84,0.08478524892833643,0.059315683234551074,0.11529906249588877
qualifying_event_rate,state,2,female,85+,0.09322381863959762,0.05740637547486228,0.1399093711212682
person_years_exposure,state,3,male,0-17,11667.013840200538,9643.954061368995,13566.943692673836
person_years_exposure,state,3,male,18-44,12301.178511733697,10159.16454812037,14314.261619925896
person_years_exposure,state,3,male,45-64,12482.901394241677,10287.731512694254,14539.886303616466
person_years_exposure,state,3,male,65-74,4116.780865098969,3342.9296884243167,4862.9839872655775
person_years_exposure,state,3,male,75-84,1844.8648120265261,1424.397549765476,2248.8901685857077
person_years_exposure,state,3,male,85+,364.3796411506033,245.92606012161713,475.5564362086126
person_years_exposure,state,3,male,18-64,24784.079905975374,20481.08652186518,28842.816641932444
person_years_exposure,state,3,male,65+,6326.025318276099,5070.806511342306,7568.663569058168
mortality_rate,state,3,male,0-17,0.0010434399317375586,0.00026298223562027853,0.00227020271977964
mortality_rate,state,3,male,18-44,0.0010539527555564969,0.0002553626194550671,0.0022369057027092024
mortality_rate,state,3,male,45-64,0.004832414357644619,0.0016840889184861717,0.009775473836970245
mortality_rate,state,3,male,65-74,0.020938047157244562,0.007552754841730635,0.04410594045684507
mortality_rate,state,3,male,75-84,0.052730925961667986,0.018779226784815695,0.11334312098729604
mortality_rate,state,3,male,85+,0.10524740422327565,0.03799905893664776,0.2450983643538558
qualifying_event_rate,state,3,male,0-17,0.018310661788340094,0.012770976913713797,0.0257148034423181
qualifying_event_rate,state,3,male,18-44,0.028316794035512644,0.02027669689898297,0.03907341053203248
qualifying_event_rate,state,3,male,45-64,0.04013202485546143,0.02880836073953391,0.05522308102317564
qualifying_event_rate,state,3,male,65-74,0.06609389120307395,0.04768554033857593,0.08889772212567659
qualifying_event_rate,state,3,male,75-84,0.06942155657838954,0.05000364524845481,0.0947299373913291
qualifying_event_rate,state,3,male,85+,0.06833068218918406,0.042538066964915175,0.09979975670961444
person_years_exposure,state,3,female,0-17,11476.780427502319,9484.488253223111,13316.355618470217
person_years_exposure,state,3,female,18-44,12114.121759791324,10010.521808377838,14063.557266422009
person_years_exposure,state,3,female,45-64,12196.180005248161,10071.13367220049,14181.434648693103
person_years_exposure,state,3,female,65-74,4064.370480754004,3289.0728986147637,4821.722495062478
person_years_exposure,state,3,female,75-84,1867.871927242593,1445.254601018222,2269.8663224996044
person_years_exposure,state,3,female,85+,361.99300945337416,235.88582161981753,478.504961783204
person_years_exposure,state,3,female,18-64,24310.301765039483,20097.67403982177,28246.967548654266
person_years_exposure,state,3,female,65+,6294.235417449971,5028.965937397275,7532.252752006078
mortality_rate,state,3,female,0-17,0.0018388733606941226,0.0005668911836469579,0.0038892660678912973
mortality_rate,state,3,female,18-44,0.0006970055009806732,0.00014899312032969625,0.0015501019099798301
mortality_rate,state,3,female,45-64,0.005050769800850984,0.0017435497016499496,0.010310034431111791
mortality_rate,state,3,female,65-74,0.022584355344973533,0.00795424945173496,0.04740296665064359
mortality_rate,state,3,female,75-84,0.05688883152955111,0.020770465797905487,0.1254506281799593
mortality_rate,state,3,female,85+,0.10396748402790511,0.03739113636068162,0.24187863048378577
qualifying_event_rate,state,3,female,0-17,0.017679338701572362,0.012360007517935775,0.024457915984092544
qualifying_event_rate,state,3,female,18-44,0.028121681657213293,0.01997921424264846,0.038630750511186765
qualifying_event_rate,state,3,female,45-64,0.044752774362702044,0.03270410019426119,0.060822901567199994
qualifying_event_rate,state,3,female,65-74,0.06711501907939696,0.048781559892654855,0.08979885648131351
qualifying_event_rate,state,3,female,75-84,0.06718916180370213,0.048567102677689725,0.09064237077652511
qualifying_event_rate,state,3,female,85+,0.0712019393370587,0.04449891181662915,0.10249829263007629
person_years_exposure,state,4,male,0-17,4338.791295018666,3004.8922298393964,5657.750058067881
person_years_exposure,state,4,male,18-44,4360.717947201584,3022.860435328561,5669.8252094183545
person_years_exposure,state,4,male,45-64,4222.303767111271,2921.4012195390633,5518.43162309759
person_years_exposure,state,4,male,65-74,1331.7556992172367,921.8138486015166,1761.6584349065092
person_years_exposure,state,4,male,75-84,680.8760034500389,457.8972211385853,922.8422254814469
person_years_exposure,state,4,male,85+,157.51024555808988,87.8090757534615,231.28512714551883
person_years_exposure,state,4,male,18-64,8583.021714312854,5946.346702328752,11186.048312140098
person_years_exposure,state,4,male,65+,2170.1419482253655,1479.5659110763788,2915.012467701602
mortality_rate,state,4,male,0-17,0.0026877580184920674,0.0006486853993531879,0.005783176829377062
mortality_rate,state,4,male,18-44,0.0009719228120956193,0.0,0.002317007180637047
mortality_rate,state,4,male,45-64,0.004804055038744315,0.0013732852216136622,0.01026115888414461
mortality_rate,state,4,male,65-74,0.019014197303517166,0.005731141477879144,0.04233745217248571
mortality_rate,state,4,male,75-84,0.05838922294232865,0.01967024202564589,0.1313545401067614
mortality_rate,state,4,male,85+,0.10620151129617085,0.03663338245983287,0.25849027103705485
qualifying_event_rate,state,4,male,0-17,0.027178733325543075,0.01837906063180488,0.03797722517370226
qualifying_event_rate,state,4,male,18-44,0.03810519681320691,0.027074941415456293,0.05237030377395157
qualifying_event_rate,state,4,male,45-64,0.05577558551758832,0.040089311788843875,0.0764003114416702
qualifying_event_rate,state,4,male,65-74,0.08897331749801787,0.06392652326569886,0.1175528847818446
qualifying_event_rate,state,4,male,75-84,0.09430031407684582,0.06731171700373068,0.12860478772330997
qualifying_event_rate,state,4,male,85+,0.08902803846372279,0.05093498057131409,0.13686408360024532
person_years_exposure,state,4,female,0-17,4445.981444188992,3076.7161433810747,5836.573975808077
person_years_exposure,state,4,female,18-44,4498.045764207063,3124.181862028736,5931.228336993866
person_years_exposure,state,4,female,45-64,4356.949996824676,3027.4597742819537,5676.626557098711
person_years_exposure,state,4,female,65-74,1412.7174760925195,978.7215917016939,1864.2322578133594
person_years_exposure,state,4,female,75-84,574.8776769953407,384.814052881347,775.964313113487
person_years_exposure,state,4,female,85+,186.94274342195718,104.17574373022808,278.4628061813416
person_years_exposure,state,4,female,18-64,8854.99576103174,6137.756975076498,11622.143368529
person_years_exposure,state,4,female,65+,2174.537896509817,1489.980716314337,2887.9132454312426
mortality_rate,state,4,female,0-17,0.0033509895817205055,0.0009131091556049371,0.007432461206330321
mortality_rate,state,4,female,18-44,0.0007612898102324343,0.0,0.0018428140004636089
mortality_rate,state,4,female,45-64,0.00426099482890096,0.0012614028908044606,0.009248761598976462
mortality_rate,state,4,female,65-74,0.02002457177654914,0.006308990469681391,0.04343246342046199
mortality_rate,state,4,female,75-84,0.05814705024545338,0.019100071718090268,0.13146394527687738
mortality_rate,state,4,female,85+,0.11829015336700253,0.039349516363827934,0.29208958595713386
qualifying_event_rate,state,4,female,0-17,0.026094711149579036,0.018096133195060808,0.03684225086400455
qualifying_event_rate,state,4,female,18-44,0.041049293680329973,0.02916640807649107,0.056568783867321615
qualifying_event_rate,state,4,female,45-64,0.06053221635225545,0.043925436905459504,0.08151135015505356
qualifying_event_rate,state,4,female,65-74,0.0910562238571582,0.06640690586679264,0.11974218369714151
qualifying_event_rate,state,4,female,75-84,0.09190294583681237,0.06334046838938338,0.12591367452528665
qualifying_event_rate,state,4,female,85+,0.09720110716951005,0.059301739281082025,0.14332627511158502
person_years_exposure,state,5,male,0-17,2494.4021429307472,1788.4170458958508,3342.04821286952
person_years_exposure,state,5,male,18-44,2922.180271014568,2117.0341018088175,3935.435802799956
person_years_exposure,state,5,male,45-64,2399.8719055165607,1742.6455191932228,3250.698955454936
person_years_exposure,state,5,male,65-74,808.6343890111347,579.4177756569266,1100.111147734052
person_years_exposure,state,5,male,75-84,310.89028298536516,208.22003828331955,432.2727451593615
person_years_exposure,state,5,male,85+,52.03595390248578,28.909108479969223,79.89381226656533
person_years_exposure,state,5,male,18-64,5322.052176531129,3860.528154934102,7190.02247524942
person_years_exposure,state,5,male,65+,1171.5606258989856,823.5421065518283,1596.587264163984
mortality_rate,state,5,male,0-17,0.0010053761808645244,0.0,0.0026295011644971488
mortality_rate,state,5,male,18-44,0.0010034045248111876,0.0,0.0025441953527587085
mortality_rate,state,5,male,45-64,0.004777883589283459,0.0010882041449066598,0.010703634622334571
mortality_rate,state,5,male,65-74,0.021206663645569827,0.006060639315798171,0.046898384473112446
mortality_rate,state,5,male,75-84,0.05466058888012013,0.015549166703253825,0.12826822394490778
mortality_rate,state,5,male,85+,0.11054139346809169,0.023184203857676486,0.2974401506834862
qualifying_event_rate,state,5,male,0-17,0.020681465004030126,0.013420242237666701,0.029638938179340515
qualifying_event_rate,state,5,male,18-44,0.027939761397028123,0.01897753597442691,0.03991423532906935
qualifying_event_rate,state,5,male,45-64,0.04546181769606416,0.03197236287675769,0.06305692715440146
qualifying_event_rate,state,5,male,65-74,0.07505296632005562,0.05154810822995644,0.10322632253175072
qualifying_event_rate,state,5,male,75-84,0.08188660660375859,0.05101108188377563,0.1183859717921029
qualifying_event_rate,state,5,male,85+,0.05848128423305976,0.010506816604910839,0.12063728679663904
person_years_exposure,state,5,female,0-17,2472.549333144938,1784.8350884133454,3338.201469986335
person_years_exposure,state,5,female,18-44,2680.0619562783318,1940.1796869106684,3601.5798766759576
person_years_exposure,state,5,female,45-64,2464.753723344706,1791.6533610429685,3334.0851053159317
person_years_exposure,state,5,female,65-74,730.7103457875663,518.8640521736373,988.9584177772952
person_years_exposure,state,5,female,75-84,330.4487573232936,223.89496199134646,456.9323225964821
person_years_exposure,state,5,female,85+,61.468998189703676,34.42016071530158,92.00193700192943
person_years_exposure,state,5,female,18-64,5144.815679623038,3731.632965138785,6938.419815137078
person_years_exposure,state,5,female,65+,1122.6281013005635,786.238666284033,1532.530741689186
mortality_rate,state,5,female,0-17,0.007909899683426683,0.002357017151090927,0.016657201125161437
mortality_rate,state,5,female,18-44,0.0010455900421202722,0.0,0.0026086126972700717
mortality_rate,state,5,female,45-64,0.004475599284228055,0.0011062859912737647,0.009925105754818229
mortality_rate,state,5,female,65-74,0.023066568806526952,0.006590010445119931,0.051807078623839216
mortality_rate,state,5,female,75-84,0.058791151697082794,0.01753065876537126,0.13452729913115766
mortality_rate,state,5,female,85+,0.11192894334628717,0.026854150570264575,0.29077119044545957
qualifying_event_rate,state,5,female,0-17,0.01962051663122721,0.012564642695468708,0.028230436635114313
qualifying_event_rate,state,5,female,18-44,0.025929139084250742,0.017187685386655986,0.03714861691640204
qualifying_event_rate,state,5,female,45-64,0.04483781041064042,0.030991543752365937,0.06141894022952643
qualifying_event_rate,state,5,female,65-74,0.07037658818353722,0.0477512571733847,0.09766719125728326
qualifying_event_rate,state,5,female,75-84,0.07738102233010469,0.048435604397072445,0.11270505982802079
qualifying_event_rate,state,5,female,85+,0.0744418006047966,0.02355711800431231,0.1336708724941175
